zipcode,price,sqft_lot,state
98003,253000.0,7651,WA
98146,178500.0,6460,WA
98038,291000.0,6325,WA
98001,199950.0,20917,WA
98105,553500.0,2340,WA
98038,189950.0,4188,WA
98001,289000.0,9550,WA
98105,700000.0,4590,WA
98058,270000.0,8853,WA
98023,258000.0,8320,WA
98125,530000.0,7214,WA
98092,245000.0,3677,WA
98117,563000.0,5000,WA
98065,515000.0,4203,WA
98023,325000.0,7091,WA
98024,540000.0,217800,WA
98103,280300.0,5000,WA
98117,460000.0,5500,WA
98072,475000.0,8970,WA
98007,900000.0,44431,WA
98008,538200.0,7260,WA
98122,429000.0,3600,WA
98178,164808.0,5411,WA
98052,520000.0,7700,WA
98125,475000.0,8432,WA
98168,283000.0,47045,WA
98030,321500.0,6228,WA
98077,840000.0,21810,WA
98038,287000.0,6000,WA
98052,375000.0,8106,WA
98034,349500.0,7128,WA
98126,446450.0,7749,WA
98031,315000.0,9643,WA
98144,271310.0,5340,WA
98133,315000.0,8400,WA
98030,245000.0,6930,WA
98199,543115.0,5484,WA
98117,900000.0,8190,WA
98144,2450000.0,6552,WA
98053,554000.0,6045,WA
98001,249900.0,12522,WA
98006,768000.0,54160,WA
98199,980000.0,5854,WA
98146,395000.0,9600,WA
98103,415000.0,2200,WA
98038,380000.0,6921,WA
98075,566000.0,5259,WA
98002,218500.0,8961,WA
98052,550000.0,10500,WA
98117,512031.0,3000,WA
98055,197500.0,8860,WA
98033,470000.0,8784,WA
98053,590000.0,242629,WA
98011,465000.0,8862,WA
98027,499000.0,114562,WA
98006,515000.0,11500,WA
98105,716500.0,5000,WA
98199,410000.0,4250,WA
98136,850000.0,6500,WA
98033,1050000.0,35021,WA
98075,648000.0,13435,WA
98117,620000.0,5350,WA
98010,935000.0,84267,WA
98034,379000.0,10320,WA
98199,699000.0,5375,WA
98125,528000.0,8005,WA
98056,425000.0,9452,WA
98042,249500.0,8645,WA
98053,1035480.0,6642,WA
98136,790000.0,11900,WA
98027,399950.0,18050,WA
98133,275000.0,9000,WA
98109,550000.0,2500,WA
98055,140000.0,6890,WA
98108,250000.0,6250,WA
98198,318000.0,8909,WA
98075,505000.0,57000,WA
98006,470500.0,9248,WA
98125,360000.0,9206,WA
98006,1242500.0,8500,WA
98136,986000.0,16080,WA
98112,515000.0,4228,WA
98168,320000.0,41900,WA
98178,310000.0,7426,WA
98126,356700.0,5000,WA
98199,775000.0,5595,WA
98133,325000.0,7541,WA
98198,208000.0,8677,WA
98178,825000.0,12775,WA
98003,515000.0,11254,WA
98122,490000.0,3400,WA
98166,675000.0,28300,WA
98144,360000.0,4080,WA
98144,550000.0,4080,WA
98168,225000.0,9000,WA
98058,500000.0,9360,WA
98059,385000.0,11700,WA
98052,837700.0,12611,WA
98053,448000.0,3056,WA
98004,730000.0,21357,WA
98136,575000.0,7140,WA
98034,430000.0,7300,WA
98053,435000.0,3987,WA
98092,241000.0,9611,WA
98109,453500.0,1760,WA
98133,285000.0,1380,WA
98056,151000.0,4222,WA
98059,1570000.0,14731,WA
98122,631000.0,2400,WA
98126,285000.0,1073,WA
98023,195000.0,8378,WA
98075,817500.0,35679,WA
98007,550000.0,12825,WA
98033,1127000.0,8281,WA
98119,609850.0,1369,WA
98106,200000.0,4380,WA
98038,367000.0,6219,WA
98092,285167.0,8375,WA
98003,275000.0,32175,WA
98030,350900.0,12843,WA
98029,660000.0,9273,WA
98008,525000.0,8835,WA
98168,262000.0,7800,WA
98103,690000.0,4560,WA
98019,624000.0,14648,WA
98125,353000.0,7740,WA
98056,552500.0,10400,WA
98092,224500.0,8355,WA
98146,239000.0,8571,WA
98029,975000.0,12250,WA
98059,1200000.0,13470,WA
98112,505000.0,4000,WA
98059,302000.0,7865,WA
98106,170000.0,5670,WA
98027,195000.0,27007,WA
98056,272000.0,6300,WA
98056,369000.0,6300,WA
98125,332500.0,6332,WA
98008,515000.0,8250,WA
98178,269000.0,4250,WA
98059,1278000.0,17832,WA
98055,303000.0,4100,WA
98155,420000.0,8624,WA
98117,400000.0,4100,WA
98022,225000.0,8437,WA
98038,219000.0,2550,WA
98011,605000.0,9487,WA
98115,625000.0,6867,WA
98144,380000.0,3240,WA
98007,620000.0,7700,WA
98075,687500.0,10970,WA
98058,225500.0,7950,WA
98178,252500.0,6000,WA
98029,510000.0,3658,WA
98155,510000.0,5203,WA
98109,725000.0,4000,WA
98022,75000.0,43377,WA
98103,492000.0,2970,WA
98072,425000.0,14196,WA
98034,1955000.0,7898,WA
98092,298900.0,6162,WA
98027,699000.0,40319,WA
98103,310000.0,3000,WA
98033,350000.0,8580,WA
98178,790000.0,10061,WA
98031,305000.0,5000,WA
98118,315000.0,2865,WA
98042,267500.0,6600,WA
98115,1750000.0,7749,WA
98034,435000.0,8620,WA
98034,482500.0,7500,WA
98033,5110800.0,45517,WA
98133,439995.0,8400,WA
98034,460000.0,7500,WA
98023,194000.0,6440,WA
98070,290000.0,8313,WA
98031,274700.0,9600,WA
98105,900000.0,3672,WA
98053,1150000.0,103382,WA
98027,605000.0,3667,WA
98065,359000.0,3850,WA
98004,850000.0,9900,WA
98107,505000.0,2500,WA
98072,565000.0,7394,WA
98118,585000.0,7110,WA
98198,328000.0,7500,WA
98177,749950.0,18700,WA
98027,826000.0,7140,WA
98024,535000.0,40259,WA
98029,925000.0,101930,WA
98136,875000.0,6000,WA
98006,902000.0,9200,WA
98133,423000.0,13900,WA
98059,235000.0,11100,WA
98070,545000.0,14057,WA
98133,343000.0,7560,WA
98058,334950.0,2930,WA
98118,405000.0,5355,WA
98188,220000.0,8250,WA
98168,173000.0,8100,WA
98119,655000.0,3600,WA
98115,406000.0,3000,WA
98125,632000.0,8320,WA
98106,357000.0,4000,WA
98014,361000.0,17585,WA
98155,277000.0,8149,WA
98027,630000.0,40202,WA
98042,254000.0,4597,WA
98006,472800.0,8400,WA
98118,263000.0,3800,WA
98118,510000.0,3800,WA
98003,179950.0,10125,WA
98027,525000.0,7307,WA
98109,479000.0,889,WA
98116,651000.0,6440,WA
98033,949000.0,7834,WA
98155,392400.0,27951,WA
98115,585000.0,5356,WA
98058,460000.0,7504,WA
98199,470000.0,4400,WA
98038,245000.0,4271,WA
98155,500000.0,27631,WA
98011,455000.0,8653,WA
98065,485500.0,3974,WA
98122,1875000.0,7920,WA
98001,100000.0,17334,WA
98014,307000.0,16105,WA
98023,475000.0,14401,WA
98011,330000.0,7210,WA
98033,130000.0,7520,WA
98001,320000.0,7417,WA
98118,735000.0,6180,WA
98155,365000.0,9600,WA
98042,234000.0,11935,WA
98031,211000.0,8288,WA
98118,680000.0,6320,WA
98038,457000.0,7845,WA
98034,349000.0,7261,WA
98108,360000.0,6840,WA
98042,350000.0,10155,WA
98002,208000.0,7420,WA
98166,250275.0,11234,WA
98166,435000.0,11234,WA
98030,270000.0,7763,WA
98028,438000.0,12940,WA
98072,659000.0,23625,WA
98126,645000.0,6350,WA
98074,685100.0,5423,WA
98056,350000.0,9569,WA
98072,375000.0,81892,WA
98092,170000.0,81549,WA
98117,880000.0,3841,WA
98014,410500.0,5000,WA
98075,780000.0,13609,WA
98112,1225000.0,4426,WA
98053,449000.0,6852,WA
98117,546000.0,5000,WA
98058,317000.0,11410,WA
98056,276900.0,7566,WA
98133,399000.0,7030,WA
98027,495000.0,10165,WA
98023,258000.0,9000,WA
98024,600000.0,102366,WA
98103,265000.0,881,WA
98032,321000.0,7000,WA
98109,682000.0,4000,WA
98092,295700.0,5805,WA
98052,609000.0,37981,WA
98166,995000.0,47044,WA
98029,530000.0,11817,WA
98118,614000.0,5150,WA
98092,390000.0,21780,WA
98053,467000.0,6642,WA
98059,484000.0,13501,WA
98103,340000.0,1115,WA
98030,302495.0,7201,WA
98117,532500.0,3360,WA
98059,441500.0,9592,WA
98198,470000.0,8062,WA
98004,2300000.0,8570,WA
98058,590000.0,99752,WA
98133,320000.0,12000,WA
98144,363000.0,1201,WA
98028,747500.0,18600,WA
98053,750000.0,7957,WA
98112,831000.0,4000,WA
98065,403000.0,4125,WA
98056,445000.0,4565,WA
98072,345000.0,17380,WA
98004,2260000.0,14872,WA
98011,371025.0,8925,WA
98136,355000.0,6250,WA
98058,270000.0,14110,WA
98198,425000.0,15349,WA
98058,364808.0,7875,WA
98058,320000.0,6561,WA
98030,325000.0,5797,WA
98058,350000.0,10290,WA
98168,170000.0,10176,WA
98070,255000.0,28717,WA
98117,550000.0,7500,WA
98092,835000.0,25714,WA
98116,420000.0,5120,WA
98040,925000.0,7350,WA
98126,389250.0,4080,WA
98033,748000.0,10183,WA
98042,284000.0,9600,WA
98115,588000.0,5000,WA
98133,372500.0,8648,WA
98042,285000.0,7194,WA
98177,360000.0,9467,WA
98024,275000.0,17859,WA
98053,428000.0,4225,WA
98177,847000.0,17864,WA
98019,316000.0,7838,WA
98003,375000.0,7205,WA
98115,533000.0,4080,WA
98023,556000.0,16905,WA
98042,225000.0,14120,WA
98155,537250.0,9530,WA
98058,255000.0,13650,WA
98059,530000.0,4836,WA
98040,5300000.0,24829,WA
98014,595000.0,31238,WA
98008,548000.0,8880,WA
98092,234975.0,8073,WA
98102,600000.0,1325,WA
98072,432000.0,12528,WA
98034,455000.0,6657,WA
98155,279950.0,11234,WA
98030,267500.0,9072,WA
98038,620000.0,220308,WA
98166,110000.0,7590,WA
98122,625000.0,1846,WA
98115,389000.0,7000,WA
98112,1200000.0,3360,WA
98027,788500.0,133729,WA
98033,567000.0,6936,WA
98023,515000.0,15000,WA
98155,605000.0,11870,WA
98055,430000.0,4800,WA
98199,805000.0,6000,WA
98074,567500.0,4556,WA
98144,647500.0,3870,WA
98122,495000.0,2530,WA
98027,825000.0,5000,WA
98058,435000.0,7506,WA
98034,445950.0,7800,WA
98006,960000.0,10257,WA
98103,780000.0,3600,WA
98023,274500.0,9000,WA
98133,729953.0,5167,WA
98109,464950.0,890,WA
98005,620000.0,18800,WA
98075,735000.0,5600,WA
98133,450000.0,9565,WA
98118,450000.0,4676,WA
98122,842500.0,5298,WA
98058,360000.0,79714,WA
98070,585000.0,100545,WA
98033,461000.0,7923,WA
98126,345000.0,4494,WA
98115,1075000.0,10302,WA
98029,643000.0,8391,WA
98074,690000.0,8307,WA
98155,282000.0,11111,WA
98117,549000.0,6130,WA
98199,815000.0,6000,WA
98052,2200000.0,22703,WA
98052,700000.0,11424,WA
98052,933399.0,10360,WA
98055,290000.0,11250,WA
98045,372000.0,9300,WA
98103,450000.0,2890,WA
98030,303700.0,5700,WA
98029,672000.0,10049,WA
98034,334000.0,9360,WA
98178,260000.0,5650,WA
98119,749950.0,5700,WA
98022,330000.0,122038,WA
98103,830000.0,2808,WA
98166,1131000.0,13791,WA
98155,320000.0,7552,WA
98038,260000.0,15250,WA
98146,225000.0,11475,WA
98117,279200.0,6350,WA
98125,520000.0,10000,WA
98029,505000.0,8060,WA
98042,234000.0,8366,WA
98155,503000.0,5044,WA
98033,606000.0,8858,WA
98115,433500.0,6000,WA
98056,250000.0,10182,WA
98006,719000.0,9307,WA
98166,381000.0,14400,WA
98001,267000.0,4400,WA
98022,275000.0,14149,WA
98074,651000.0,7140,WA
98115,439000.0,5671,WA
98146,325000.0,5070,WA
98115,490000.0,6380,WA
98028,519900.0,6172,WA
98038,545000.0,35040,WA
98075,1062500.0,20041,WA
98006,542000.0,8250,WA
98077,465000.0,21650,WA
98053,408000.0,3900,WA
98030,292000.0,5950,WA
98010,253000.0,10122,WA
98106,280000.0,4662,WA
98027,658588.0,41346,WA
98005,635000.0,8910,WA
98011,439000.0,8300,WA
98059,300000.0,3855,WA
98198,345000.0,13496,WA
98055,283500.0,8050,WA
98103,425000.0,4920,WA
98033,685000.0,8955,WA
98006,750000.0,12987,WA
98178,245000.0,8000,WA
98144,585444.0,6924,WA
98033,706000.0,7571,WA
98146,445000.0,9099,WA
98023,241000.0,6000,WA
98155,1175000.0,7155,WA
98126,530000.0,5750,WA
98133,350000.0,12199,WA
98178,1700000.0,17186,WA
98072,389000.0,9630,WA
98115,799000.0,6820,WA
98199,1400000.0,9630,WA
98155,340895.0,8612,WA
98074,780000.0,10281,WA
98001,350000.0,73600,WA
98065,470000.0,4874,WA
98072,914600.0,80837,WA
98042,354000.0,4762,WA
98033,470000.0,6000,WA
98103,715000.0,5400,WA
98108,265000.0,4000,WA
98105,2537000.0,20000,WA
98103,640000.0,4944,WA
98168,290000.0,18900,WA
98077,480000.0,35000,WA
98144,535000.0,5600,WA
98033,907000.0,12220,WA
98034,459000.0,7330,WA
98008,1355000.0,21399,WA
98030,264950.0,11599,WA
98103,352950.0,3000,WA
98006,491500.0,13100,WA
98007,1229000.0,37034,WA
98155,369500.0,9194,WA
98052,566000.0,6294,WA
98055,290000.0,7308,WA
98004,5350000.0,23985,WA
98042,180000.0,5330,WA
98133,215000.0,6000,WA
98133,302000.0,6000,WA
98198,352500.0,7881,WA
98056,235867.0,5926,WA
98074,500000.0,11946,WA
98019,382000.0,4500,WA
98117,515000.0,2402,WA
98144,250000.0,2600,WA
98117,672500.0,5300,WA
98052,755000.0,13031,WA
98109,707500.0,2555,WA
98117,459000.0,3840,WA
98032,140000.0,10620,WA
98103,495000.0,4284,WA
98029,757000.0,5283,WA
98029,765000.0,5283,WA
98125,359000.0,6052,WA
98136,440000.0,7500,WA
98133,400000.0,7200,WA
98117,652000.0,4080,WA
98166,260000.0,5850,WA
98040,1328000.0,10796,WA
98027,519500.0,17859,WA
98103,650000.0,5992,WA
98003,280000.0,8075,WA
98007,515000.0,7980,WA
98034,400000.0,2692,WA
98074,652100.0,5017,WA
98003,235000.0,7956,WA
98118,701000.0,10080,WA
98052,640000.0,9594,WA
98053,455800.0,4584,WA
98014,504750.0,21937,WA
98074,483000.0,15540,WA
98070,530000.0,20412,WA
98146,250000.0,8786,WA
98023,229950.0,5885,WA
98074,884744.0,9414,WA
98052,514000.0,9964,WA
98027,532000.0,35015,WA
98059,423000.0,5539,WA
98126,420000.0,4025,WA
98011,521000.0,18250,WA
98033,577000.0,7490,WA
98007,425000.0,8040,WA
98028,495000.0,4862,WA
98023,340000.0,8577,WA
98144,499950.0,1991,WA
98116,1218000.0,4750,WA
98056,720000.0,7634,WA
98031,249000.0,8247,WA
98030,206135.0,11070,WA
98055,300000.0,9276,WA
98178,612000.0,14040,WA
98177,1102030.0,27311,WA
98023,230000.0,9100,WA
98119,850000.0,4600,WA
98001,355000.0,7000,WA
98059,442000.0,7253,WA
98042,399000.0,5000,WA
98092,360000.0,7115,WA
98058,390000.0,7725,WA
98011,413000.0,8711,WA
98118,190000.0,9500,WA
98045,432900.0,9226,WA
98074,621138.0,7741,WA
98042,270000.0,4252,WA
98075,610000.0,35040,WA
98108,500000.0,5525,WA
98053,715000.0,40635,WA
98042,264000.0,14821,WA
98102,550000.0,3200,WA
98042,337000.0,9087,WA
98198,170000.0,8710,WA
98034,405000.0,9095,WA
98052,775000.0,28563,WA
98034,425000.0,7475,WA
98007,713000.0,9242,WA
98008,555000.0,8712,WA
98029,810000.0,5608,WA
98077,1250000.0,41263,WA
98199,819000.0,6150,WA
98106,409900.0,1200,WA
98004,935000.0,2067,WA
98117,657500.0,7560,WA
98059,900000.0,6105,WA
98115,932800.0,7095,WA
98006,391000.0,9000,WA
98059,420000.0,9825,WA
98005,1300000.0,32670,WA
98133,415000.0,16800,WA
98146,350000.0,9425,WA
98107,375000.0,1820,WA
98033,860000.0,14135,WA
98006,495000.0,8872,WA
98001,250000.0,8400,WA
98058,365000.0,21312,WA
98034,503000.0,6760,WA
98058,150000.0,7200,WA
98105,450000.0,1480,WA
98001,355000.0,7213,WA
98003,245000.0,9333,WA
98031,265900.0,7793,WA
98058,299000.0,7575,WA
98040,957500.0,11523,WA
98034,343000.0,7250,WA
98038,307500.0,7364,WA
98065,937500.0,14599,WA
98077,610000.0,45302,WA
98136,720000.0,7080,WA
98103,610000.0,2620,WA
98034,434500.0,7965,WA
98058,602500.0,47044,WA
98118,607010.0,4000,WA
98117,610000.0,5750,WA
98072,828500.0,35000,WA
98023,199990.0,8560,WA
98038,294000.0,9362,WA
98052,789500.0,6100,WA
98075,797000.0,9473,WA
98065,539950.0,5250,WA
98198,284950.0,6778,WA
98033,776500.0,10372,WA
98034,525000.0,10070,WA
98092,303000.0,4957,WA
98074,722080.0,7650,WA
98198,140000.0,7473,WA
98198,235000.0,7473,WA
98103,440000.0,5500,WA
98126,605000.0,6000,WA
98108,380000.0,4800,WA
98106,352000.0,8890,WA
98072,420000.0,12000,WA
98199,1175000.0,7220,WA
98004,1375000.0,10572,WA
98168,300000.0,14750,WA
98053,1150000.0,49091,WA
98136,453500.0,4189,WA
98177,443500.0,7598,WA
98155,332000.0,8138,WA
98075,655000.0,4721,WA
98115,475000.0,6000,WA
98045,372500.0,12956,WA
98144,1050000.0,7200,WA
98115,500000.0,4200,WA
98040,900000.0,24773,WA
98118,327500.0,7140,WA
98019,390000.0,7123,WA
98007,451101.0,1962,WA
98116,455000.0,5800,WA
98010,650000.0,46748,WA
98112,895000.0,7746,WA
98040,800000.0,10664,WA
98006,703770.0,12918,WA
98002,249950.0,10454,WA
98105,512000.0,3881,WA
98027,780000.0,74052,WA
98092,336000.0,11625,WA
98178,285000.0,6900,WA
98032,229900.0,7224,WA
98116,667500.0,4000,WA
98045,378000.0,12236,WA
98045,454000.0,43733,WA
98075,537500.0,4630,WA
98118,425000.0,4160,WA
98030,290000.0,6600,WA
98122,349500.0,3600,WA
98136,370000.0,1655,WA
98125,549500.0,8438,WA
98126,245000.0,6322,WA
98010,208000.0,7200,WA
98032,248000.0,8760,WA
98042,610000.0,37058,WA
98155,550000.0,5116,WA
98045,750000.0,206910,WA
98055,192000.0,7380,WA
98112,169317.0,4000,WA
98112,1198000.0,3850,WA
98112,880000.0,6350,WA
98133,210000.0,7129,WA
98058,180500.0,9800,WA
98074,540000.0,29078,WA
98072,520000.0,35722,WA
98055,177500.0,6000,WA
98118,415000.0,5650,WA
98034,495000.0,7200,WA
98168,325000.0,9646,WA
98052,440000.0,4903,WA
98155,411000.0,9844,WA
98118,810000.0,9600,WA
98008,561750.0,8996,WA
98005,835100.0,12573,WA
98034,450000.0,9969,WA
98055,238000.0,2807,WA
98001,299000.0,142803,WA
98199,570000.0,6240,WA
98042,340000.0,12626,WA
98116,450000.0,2275,WA
98146,272750.0,8786,WA
98115,520000.0,6380,WA
98059,284950.0,10723,WA
98188,255000.0,9660,WA
98168,231500.0,9488,WA
98014,415000.0,204732,WA
98001,330000.0,6000,WA
98028,365000.0,12240,WA
98198,425000.0,9188,WA
98108,400000.0,6480,WA
98023,335000.0,9701,WA
98144,342000.0,1251,WA
98122,490000.0,2580,WA
98059,331500.0,14319,WA
98074,960000.0,4102,WA
98053,720500.0,35298,WA
98126,830000.0,6550,WA
98116,662990.0,3600,WA
98030,220000.0,10507,WA
98118,349950.0,4179,WA
98109,550000.0,2159,WA
98106,396000.0,5668,WA
98103,635000.0,4000,WA
98133,293000.0,7650,WA
98058,339000.0,10120,WA
98030,285000.0,8734,WA
98103,775000.0,5000,WA
98002,224000.0,9289,WA
98144,2250000.0,8125,WA
98022,165050.0,8514,WA
98118,275000.0,4500,WA
98118,445000.0,5500,WA
98077,510000.0,38639,WA
98040,1230000.0,7000,WA
98155,390000.0,13500,WA
98028,460000.0,10450,WA
98005,700000.0,14733,WA
98034,874150.0,14406,WA
98155,470000.0,9800,WA
98033,374000.0,9416,WA
98070,510000.0,131115,WA
98107,467000.0,1181,WA
98028,576000.0,28405,WA
98001,196440.0,7352,WA
98077,825000.0,18901,WA
98034,281000.0,2600,WA
98125,326000.0,1577,WA
98010,340000.0,46580,WA
98042,440000.0,36036,WA
98075,749000.0,18199,WA
98034,340000.0,8316,WA
98136,561000.0,7000,WA
98038,270000.0,7930,WA
98112,600000.0,3600,WA
98042,219900.0,5427,WA
98092,617000.0,360241,WA
98034,469000.0,8446,WA
98003,229000.0,56628,WA
98102,1265000.0,2646,WA
98155,365000.0,8301,WA
98001,429000.0,9301,WA
98019,550000.0,6809,WA
98166,453000.0,16300,WA
98023,187500.0,7000,WA
98133,520500.0,14350,WA
98031,300000.0,12776,WA
98115,799000.0,5000,WA
98038,338000.0,4948,WA
98122,800000.0,4400,WA
98136,360000.0,3200,WA
98177,442500.0,10490,WA
98022,700000.0,1651359,WA
98040,830000.0,9601,WA
98011,360400.0,11592,WA
98056,345000.0,9339,WA
98059,300000.0,51836,WA
98056,350000.0,10800,WA
98038,368000.0,36900,WA
98023,264000.0,7482,WA
98038,435000.0,16677,WA
98055,200000.0,15837,WA
98117,620000.0,3832,WA
98040,1679000.0,11466,WA
98108,337000.0,6000,WA
98004,1928000.0,20296,WA
98075,544500.0,10414,WA
98116,252000.0,1638,WA
98106,445000.0,3784,WA
98059,379500.0,14196,WA
98001,189950.0,4225,WA
98122,469000.0,4250,WA
98077,600000.0,53898,WA
98059,785000.0,33981,WA
98042,372000.0,8967,WA
98056,445000.0,7180,WA
98027,508000.0,53392,WA
98103,780000.0,4800,WA
98072,541100.0,9800,WA
98029,729000.0,5608,WA
98022,397000.0,134489,WA
98116,451555.0,4520,WA
98155,300000.0,8153,WA
98059,416000.0,11542,WA
98105,490000.0,3060,WA
98146,480000.0,5054,WA
98199,368000.0,1662,WA
98027,1038000.0,10615,WA
98146,545000.0,9000,WA
98075,850000.0,15119,WA
98055,550000.0,4750,WA
98074,600000.0,9314,WA
98155,535000.0,12138,WA
98118,599950.0,4975,WA
98108,531000.0,5022,WA
98006,530000.0,7665,WA
98040,597326.0,8250,WA
98077,805000.0,33460,WA
98058,390000.0,8364,WA
98103,487250.0,3250,WA
98155,301000.0,8414,WA
98109,1175000.0,5618,WA
98178,299000.0,3000,WA
98033,2350000.0,22863,WA
98106,400000.0,3904,WA
98034,467500.0,7210,WA
98023,305000.0,9103,WA
98019,210000.0,306848,WA
98014,300000.0,10168,WA
98058,327500.0,8755,WA
98031,269000.0,7136,WA
98033,975000.0,17533,WA
98133,355000.0,5400,WA
98103,712000.0,4620,WA
98072,883000.0,41656,WA
98010,190000.0,12252,WA
98177,443000.0,8028,WA
98074,920000.0,11025,WA
98023,285000.0,8250,WA
98126,901000.0,4080,WA
98199,552500.0,5775,WA
98146,256000.0,5000,WA
98155,341000.0,7119,WA
98058,279000.0,8941,WA
98006,686000.0,10650,WA
98010,225000.0,11867,WA
98001,215500.0,15600,WA
98119,950000.0,4800,WA
98014,503000.0,156988,WA
98052,780000.0,7567,WA
98178,212000.0,7500,WA
98177,580000.0,6703,WA
98144,465000.0,3141,WA
98001,206000.0,7560,WA
98006,615000.0,10171,WA
98118,519000.0,6305,WA
98059,1135000.0,11444,WA
98058,330000.0,3839,WA
98178,240000.0,7973,WA
98029,574000.0,7000,WA
98092,930000.0,24663,WA
98053,850000.0,183823,WA
98034,415000.0,7275,WA
98133,480000.0,9005,WA
98188,300000.0,8875,WA
98011,439000.0,9503,WA
98028,450000.0,36831,WA
98024,589000.0,206480,WA
98029,477000.0,3000,WA
98115,587500.0,6120,WA
98112,1315000.0,6105,WA
98004,1430000.0,27589,WA
98074,700000.0,15000,WA
98133,275000.0,6552,WA
98077,367500.0,11783,WA
98019,453250.0,6300,WA
98136,607000.0,5428,WA
98178,255000.0,8960,WA
98117,501000.0,2500,WA
98116,450000.0,4650,WA
98055,360000.0,8000,WA
98116,460000.0,3050,WA
98115,753000.0,8290,WA
98136,389950.0,4234,WA
98117,469000.0,4400,WA
98146,550000.0,5688,WA
98133,565000.0,11675,WA
98198,189650.0,7600,WA
98119,1525000.0,5131,WA
98038,260000.0,8000,WA
98198,243000.0,12000,WA
98006,1100000.0,13800,WA
98092,249000.0,7200,WA
98146,720000.0,7200,WA
98006,905000.0,9557,WA
98115,824500.0,3500,WA
98040,762500.0,8760,WA
98116,580000.0,1280,WA
98058,380000.0,8580,WA
98103,805000.0,3200,WA
98117,520000.0,4532,WA
98199,1569500.0,5800,WA
98198,175000.0,8925,WA
98058,353500.0,9602,WA
98166,500000.0,26989,WA
98034,386500.0,7350,WA
98118,210000.0,4750,WA
98155,439500.0,6510,WA
98042,315000.0,5751,WA
98038,339000.0,8601,WA
98006,655000.0,9163,WA
98053,740000.0,8678,WA
98008,685000.0,7843,WA
98005,550000.0,9877,WA
98136,405000.0,4234,WA
98075,765000.0,17366,WA
98116,625000.0,3600,WA
98055,207000.0,19680,WA
98055,370000.0,19680,WA
98033,475000.0,4961,WA
98133,365000.0,8250,WA
98011,411800.0,6800,WA
98027,668000.0,42436,WA
98122,618000.0,3630,WA
98002,247500.0,5921,WA
98116,345000.0,6150,WA
98033,616300.0,8400,WA
98155,348000.0,6768,WA
98011,425000.0,10762,WA
98027,850000.0,11880,WA
98074,820000.0,6137,WA
98075,832000.0,52953,WA
98033,835000.0,3840,WA
98059,350000.0,3425,WA
98056,349000.0,4096,WA
98103,1125000.0,4360,WA
98056,320000.0,3480,WA
98031,150000.0,7210,WA
98168,340000.0,10190,WA
98075,785500.0,8448,WA
98003,410500.0,8601,WA
98008,580000.0,11000,WA
98144,345000.0,920,WA
98052,550000.0,37000,WA
98058,449500.0,7299,WA
98177,300000.0,7007,WA
98053,915000.0,28052,WA
98040,1575000.0,9916,WA
98122,599000.0,2750,WA
98005,755000.0,10202,WA
98125,400000.0,7157,WA
98198,133000.0,9115,WA
98155,330000.0,8400,WA
98055,330000.0,5000,WA
98125,375000.0,9417,WA
98034,485000.0,8956,WA
98074,470000.0,11250,WA
98119,1045000.0,3600,WA
98115,548800.0,4704,WA
98108,315000.0,2674,WA
98136,590000.0,9374,WA
98059,439950.0,12067,WA
98092,325000.0,26337,WA
98115,400000.0,5111,WA
98074,685000.0,10051,WA
98133,339950.0,10200,WA
98166,315000.0,8160,WA
98053,411753.0,3795,WA
98116,577000.0,4879,WA
98006,500000.0,8829,WA
98001,210000.0,10111,WA
98010,640000.0,16120,WA
98133,460000.0,8663,WA
98126,265000.0,4760,WA
98003,740000.0,31675,WA
98028,230000.0,6195,WA
